,hectares,ons_label,oa_2001,ward_2001,local_authority_2001,is_inner_london,walkability_score_m1,walkability_score_m2,walkability_score_m3,oa_occupied_household_space_count,residential_density,residential_density_decile,partial_walkability_score_m1,partial_walkability_score_m2,partial_walkability_score_m3,pop_weighted_centroid_lon,pop_weighted_centroid_lat,tree_count,trees_per_hectare,trees_per_hectare_decile,cluster
7900,21.3762859375,00ANGD0024,00ANGD0024,College Park and Old Oak,Hammersmith and Fulham,True,19,22,21,102,4.771642759,1,18,20,19,-0.23483392099354128,51.516107106256875,8.0,0.37424649087266165,1,1
7901,1.0843628906,00AWGN0024,00AWGN0024,Redcliffe,Kensington and Chelsea,True,16,16,16,119,109.7418595,10,6,6,6,-0.18675610329130274,51.485131146178134,23.0,21.210611502274514,9,3
7902,0.6364169434,00AWGN0025,00AWGN0025,Redcliffe,Kensington and Chelsea,True,21,20,19,108,169.70007019999997,10,11,10,9,-0.18797387344220717,51.485549236765195,9.0,14.14167252040512,8,3
7903,1.5940568359,00AWGN0004,00AWGN0004,Redcliffe,Kensington and Chelsea,True,24,24,23,132,82.80758692,9,15,15,14,-0.18457414713315137,51.48585365529105,23.0,14.428594691239013,8,3
7904,1.467159668,00AWGN0018,00AWGN0018,Redcliffe,Kensington and Chelsea,True,17,17,16,132,89.96975781,10,7,7,6,-0.1825236978657572,51.48609256756609,10.0,6.815890743256173,6,3
7905,1.061459668,00AWGN0009,00AWGN0009,Redcliffe,Kensington and Chelsea,True,19,19,21,126,118.7044631,10,9,9,11,-0.18755234647435445,51.48880609685342,4.0,3.7683956542002126,4,3
7906,0.8229478516,00AWGN0015,00AWGN0015,Redcliffe,Kensington and Chelsea,True,16,16,16,136,165.25956019999998,10,6,6,6,-0.18680853883640047,51.48754913871642,,0.0,1,0
7907,1.3707369141,00AWGR0017,00AWGR0017,Stanley,Kensington and Chelsea,True,28,28,27,121,88.27368604,9,19,18,18,-0.18001759027859823,51.4859457887918,5.0,3.647672976898638,4,1
7908,1.1426577148,00ANGR0035,00ANGR0035,Wormholt and White City,Hammersmith and Fulham,True,16,16,16,119,104.14317290000001,10,6,6,6,-0.23381121860775672,51.51389306956649,42.0,36.75641397769873,10,3
7909,0.8210347656,00AWGC0027,00AWGC0027,Courtfield,Kensington and Chelsea,True,20,20,19,102,124.2334725,10,10,10,9,-0.18011923406027636,51.49015765323845,,0.0,1,2
7910,2.0261357422,00AWGE0042,00AWGE0042,Earl's Court,Kensington and Chelsea,True,25,24,26,119,58.73249137,8,17,16,18,-0.19479665993724096,51.49131163604117,11.0,5.42905382442742,5,1
7911,1.134621875,00AWFY0013,00AWFY0013,Abingdon,Kensington and Chelsea,True,20,19,18,96,84.6096855,9,11,10,9,-0.19428991806267915,51.49502222232236,11.0,9.69485979635286,7,3
7912,2.0855417969,00AWGE0035,00AWGE0035,Earl's Court,Kensington and Chelsea,True,26,26,25,126,60.41595531,8,18,18,17,-0.19279105894486834,51.492524405207604,3.0,1.4384751264440123,2,1
7913,1.2240582031,00AWGC0039,00AWGC0039,Courtfield,Kensington and Chelsea,True,6,6,6,130,106.20410020000001,10,2,2,2,-0.18986524377927064,51.494308350541104,2.0,1.6339092331842402,2,0
7914,1.3714302734,00AWGE0007,00AWGE0007,Earl's Court,Kensington and Chelsea,True,24,24,27,158,115.2081904,10,14,14,17,-0.19633524582267906,51.491308332773,6.0,4.374994570540593,4,3
7915,0.6850313965,00AWGE0034,00AWGE0034,Earl's Court,Kensington and Chelsea,True,24,23,22,102,148.89828480000003,10,14,13,12,-0.19430340424509182,51.49223836028813,2.0,2.919574212537571,3,2
7916,0.8195472656,00AWGE0038,00AWGE0038,Earl's Court,Kensington and Chelsea,True,17,17,20,103,125.6791455,10,7,7,10,-0.19544030738638685,51.49201126507809,1.0,1.220185878196895,2,0
7917,7.2087234375,00ANGD0013,00ANGD0013,College Park and Old Oak,Hammersmith and Fulham,True,21,20,20,129,17.89498531,2,19,18,18,-0.23298169764199214,51.51555316250884,30.0,4.161624490119719,4,1
7918,0.5925011719,00AWGC0018,00AWGC0018,Courtfield,Kensington and Chelsea,True,12,16,15,114,192.4046827,10,2,6,5,-0.18989327880549653,51.49232774025712,,0.0,1,0
7919,0.2257446289,00AWGC0025,00AWGC0025,Courtfield,Kensington and Chelsea,True,12,12,12,101,447.4082085,10,2,2,2,-0.18966532796202135,51.49153648025333,3.0,13.289352728427197,8,0
7920,0.6010094238,00AWGC0026,00AWGC0026,Courtfield,Kensington and Chelsea,True,12,12,12,127,211.3111625,10,2,2,2,-0.19094463481420812,51.491278354664765,7.0,11.647071947293483,8,0
7921,1.3043166016,00AWGE0010,00AWGE0010,Earl's Court,Kensington and Chelsea,True,18,18,17,119,91.2355174,10,8,8,7,-0.19392076105919268,51.490693855126814,7.0,5.366795141159077,5,3
7922,2.0363003906,00AWGE0028,00AWGE0028,Earl's Court,Kensington and Chelsea,True,26,25,27,121,59.42148838,8,18,17,18,-0.1918371096399039,51.49147646475987,10.0,4.910866808336406,5,1
7923,0.8256654297,00AWGN0032,00AWGN0032,Redcliffe,Kensington and Chelsea,True,21,21,28,116,140.4927418,10,11,11,18,-0.19017656554757686,51.490630735163094,3.0,3.6334329767082894,4,3
7924,0.8852850586,00AWFY0011,00AWFY0011,Abingdon,Kensington and Chelsea,True,22,22,21,138,155.8819938,10,12,12,11,-0.19636255108467746,51.49470431006081,3.0,3.3887389952612943,3,2
7925,0.8485019531,00AWGE0003,00AWGE0003,Earl's Court,Kensington and Chelsea,True,23,23,22,126,148.4970064,10,13,13,12,-0.19470322589856986,51.49309340545554,3.0,3.5356430106489523,4,3
7926,1.0781310547,00AWGE0026,00AWGE0026,Earl's Court,Kensington and Chelsea,True,24,24,24,112,103.8834746,10,14,14,14,-0.19504670866179555,51.494098655485786,3.0,2.7825930687385476,3,2
7927,0.6099777344,00AWGE0032,00AWGE0032,Earl's Court,Kensington and Chelsea,True,16,17,16,112,183.6132594,10,6,7,6,-0.19625362019258627,51.49330340627782,4.0,6.557616408629357,6,0
7928,0.8632786133,00AWFY0009,00AWFY0009,Abingdon,Kensington and Chelsea,True,27,27,26,92,106.5704612,10,17,17,16,-0.19246382799939793,51.4951523586127,13.0,15.058869523369438,9,1
7929,0.6256483398,00AWFY0012,00AWFY0012,Abingdon,Kensington and Chelsea,True,12,12,12,112,179.0143006,10,2,2,2,-0.1942497311546724,51.49552877890192,,0.0,1,0
7930,0.6165687012,00AWGC0005,00AWGC0005,Courtfield,Kensington and Chelsea,True,7,7,6,116,188.13799630000003,10,2,2,2,-0.18979277392863733,51.4937739780092,7.0,11.353154946685121,8,0
7931,0.4352793457,00AWGE0002,00AWGE0002,Earl's Court,Kensington and Chelsea,True,15,14,13,104,238.927027,10,5,4,3,-0.19290637470861313,51.49445326959169,7.0,16.081626819997307,9,0
7932,0.3926291992,00AWGE0024,00AWGE0024,Earl's Court,Kensington and Chelsea,True,12,12,12,97,247.0524357,10,2,2,2,-0.1916310661922261,51.49435357806131,5.0,12.734661635425306,8,0
7933,1.1064736328,00AWGE0025,00AWGE0025,Earl's Court,Kensington and Chelsea,True,23,23,23,116,104.8375637,10,13,13,13,-0.19372688428831622,51.49414128189432,6.0,5.422632606993651,5,3
7934,1.1964478516,00AWFY0008,00AWFY0008,Abingdon,Kensington and Chelsea,True,22,22,21,171,142.92307,10,12,12,11,-0.1949425349935203,51.49578763657316,6.0,5.014844560066909,5,3
7935,0.9736782227,00AWGE0027,00AWGE0027,Earl's Court,Kensington and Chelsea,True,23,22,21,101,103.7303676,10,13,12,11,-0.19201110530029192,51.49374165466781,1.0,1.0270333429323395,2,2
7936,1.4635514648,00AWGE0029,00AWGE0029,Earl's Court,Kensington and Chelsea,True,24,23,23,129,88.14175866,9,15,14,14,-0.19152195496525654,51.49325211568453,7.0,4.7828861289524776,4,1
7937,0.9978013672,00AWGE0033,00AWGE0033,Earl's Court,Kensington and Chelsea,True,23,23,23,117,117.25780690000002,10,13,13,13,-0.19343357518102103,51.493361612639134,12.0,12.026441729253225,8,3
7938,0.7907432129,00AWGC0002,00AWGC0002,Courtfield,Kensington and Chelsea,True,12,12,12,124,156.814498,10,2,2,2,-0.18981617189161434,51.49180138921813,4.0,5.058532194453186,5,0
7939,0.4873687012,00AWGC0004,00AWGC0004,Courtfield,Kensington and Chelsea,True,9,9,9,140,287.2568543,10,2,2,2,-0.1892578366441989,51.493640724086895,1.0,2.0518346737034987,2,0
7940,56.66766875,00ANGD0009,00ANGD0009,College Park and Old Oak,Hammersmith and Fulham,True,20,20,22,116,2.0470226240000002,1,19,18,19,-0.2284959458194621,51.51831630879264,51.0,0.8999840848402645,2,1
7941,1.8674349609,00AWFY0032,00AWFY0032,Abingdon,Kensington and Chelsea,True,28,28,28,122,65.33025383,9,19,18,18,-0.1912178506073513,51.4955486001083,14.0,7.496914373528049,6,1
7942,0.6961866699,00AWFY0033,00AWFY0033,Abingdon,Kensington and Chelsea,True,16,16,15,116,166.621978,10,6,6,5,-0.19292807165489237,51.495798877822835,4.0,5.745585448475419,5,0
7943,1.2802539063,00AWFY0007,00AWFY0007,Abingdon,Kensington and Chelsea,True,25,25,24,118,92.16921692,10,15,15,14,-0.18958475106460762,51.49564300048838,9.0,7.029855527651124,6,3
7944,1.8748611328,00AWGC0008,00AWGC0008,Courtfield,Kensington and Chelsea,True,29,29,30,133,70.93858722,9,19,19,19,-0.18818831274047326,51.49314760376683,1.0,0.5333728362625748,1,1
7945,0.8785240234,00AWGC0007,00AWGC0007,Courtfield,Kensington and Chelsea,True,27,26,25,132,150.25200959999998,10,17,16,15,-0.1858125386645235,51.49326374691998,9.0,10.244455200176374,7,1
7946,1.0449699219,00AWGC0024,00AWGC0024,Courtfield,Kensington and Chelsea,True,17,17,17,113,108.1370838,10,7,7,7,-0.18127379657626772,51.491405737973956,,0.0,1,2
7947,3.36206875,00AWGC0009,00AWGC0009,Courtfield,Kensington and Chelsea,True,26,25,24,127,37.774361400000004,6,19,18,18,-0.185245603985876,51.49361017819491,10.0,2.9743591650230234,3,1
7948,3.8427207031,00AWGC0012,00AWGC0012,Courtfield,Kensington and Chelsea,True,27,27,28,115,29.9267131,4,20,20,20,-0.18206853926140953,51.493444068519814,3.0,0.7806968634436117,1,1
7949,0.9532070313,00AWGC0017,00AWGC0017,Courtfield,Kensington and Chelsea,True,26,26,25,125,131.1362547,10,16,16,15,-0.18612511623620245,51.49232077431259,,0.0,1,1
7950,2.1424699219,00AWGC0023,00AWGC0023,Courtfield,Kensington and Chelsea,True,22,22,23,124,57.87712524,8,14,14,15,-0.1855697797208569,51.491395849129546,12.0,5.601012120327961,5,1
7951,1.7989910156,00AWGM0010,00AWGM0010,Queen's Gate,Kensington and Chelsea,True,22,22,22,113,62.8129874,8,14,14,14,-0.18538475480327998,51.49522108645903,4.0,2.2234685806176295,3,2
7952,2.6498650391,00AWGC0010,00AWGC0010,Courtfield,Kensington and Chelsea,True,20,20,19,141,53.2102571,8,12,12,11,-0.17988915728459529,51.492462455269894,19.0,7.17017648810264,6,3
7953,0.7049071289,00AWGC0020,00AWGC0020,Courtfield,Kensington and Chelsea,True,28,27,26,129,183.00283069999998,10,18,17,16,-0.18322841572650525,51.491844294663686,3.0,4.255879784733441,4,1
7954,1.2590197266,00AWGC0028,00AWGC0028,Courtfield,Kensington and Chelsea,True,29,29,28,115,91.34090401,10,19,18,18,-0.1814314081735527,51.4905943618072,6.0,4.765612383376297,4,1
7955,2.7942142578,00AWGC0037,00AWGC0037,Courtfield,Kensington and Chelsea,True,29,28,30,124,44.37741295,7,20,20,20,-0.18126660924896515,51.49390284070333,,0.0,1,1
7956,1.6993669922,00AWGM0009,00AWGM0009,Queen's Gate,Kensington and Chelsea,True,22,25,24,138,81.20670852,9,13,16,15,-0.18754170589723196,51.495721151480765,,0.0,1,2
7957,1.0414762695,00AWGC0019,00AWGC0019,Courtfield,Kensington and Chelsea,True,27,27,29,108,103.6989542,10,17,17,18,-0.18803149367656463,51.49223424248846,15.0,14.402632531609498,8,1
7958,1.0977916016,00AWGC0021,00AWGC0021,Courtfield,Kensington and Chelsea,True,25,25,27,123,112.04312350000001,10,15,15,17,-0.18864127630435334,51.492114171006925,17.0,15.485634955872301,9,3
7959,1.5653416016,00AWGN0031,00AWGN0031,Redcliffe,Kensington and Chelsea,True,24,26,28,132,84.32664146,9,15,17,18,-0.18859778129134913,51.49066750797573,6.0,3.8330291572568913,4,1
7960,0.8667470703,00AWGC0013,00AWGC0013,Courtfield,Kensington and Chelsea,True,25,24,28,111,128.065042,10,15,14,18,-0.18453895579575144,51.49221529742136,,0.0,1,2
7961,0.9270455078,00AWGC0029,00AWGC0029,Courtfield,Kensington and Chelsea,True,28,28,27,133,143.46652769999997,10,18,18,17,-0.18264183351103025,51.49130824590234,,0.0,1,1
7962,0.6615384766,00AWGC0003,00AWGC0003,Courtfield,Kensington and Chelsea,True,8,8,8,125,188.9534841,10,2,2,2,-0.1884961854210677,51.494030025913105,,0.0,1,0
7963,0.7695083008,00AWGC0006,00AWGC0006,Courtfield,Kensington and Chelsea,True,15,14,13,145,188.4320154,10,5,4,3,-0.18686158450816842,51.494018253631296,,0.0,1,0
7964,0.8794396484,00AWGC0014,00AWGC0014,Courtfield,Kensington and Chelsea,True,25,25,25,115,130.7650846,10,15,15,15,-0.1870843635254952,51.49283289173675,,0.0,1,2
7965,0.7867114746,00AWGC0038,00AWGC0038,Courtfield,Kensington and Chelsea,True,7,7,7,105,133.4669741,10,2,2,2,-0.18755891126633464,51.49441570948839,1.0,1.2711140389917988,2,0
7966,1.3948213867,00AWGM0011,00AWGM0011,Queen's Gate,Kensington and Chelsea,True,9,12,11,134,96.06964826,10,2,2,2,-0.18789605145058488,51.495504513119556,5.0,3.584688367755438,4,0
7967,0.8805556641,00AWGC0016,00AWGC0016,Courtfield,Kensington and Chelsea,True,22,22,21,135,153.3122839,10,12,12,11,-0.18290597970666048,51.492490355103136,1.0,1.1356465477081246,2,2
7968,0.6459435059,00AWGM0007,00AWGM0007,Queen's Gate,Kensington and Chelsea,True,27,27,26,114,176.48602230000003,10,17,17,16,-0.18628418611658307,51.496007454195656,,0.0,1,1
7969,0.5667001953,00AWGM0005,00AWGM0005,Queen's Gate,Kensington and Chelsea,True,21,21,21,111,195.8707636,10,11,11,11,-0.18416255152248528,51.496105013653896,1.0,1.7646014741015212,2,2
7970,1.6276555664,00AWGM0008,00AWGM0008,Queen's Gate,Kensington and Chelsea,True,19,19,18,129,79.25509712,9,10,10,9,-0.1814353731075017,51.49588830098149,1.0,0.6143805978630786,1,2
7971,9.2479796875,00AWGR0004,00AWGR0004,Stanley,Kensington and Chelsea,True,28,28,28,130,14.057124300000002,2,20,20,20,-0.170962054245091,51.48904489441396,45.0,4.865927642642219,4,1
7972,6.1149003906,00AWGR0008,00AWGR0008,Stanley,Kensington and Chelsea,True,22,21,22,119,19.46066042,3,19,18,18,-0.1747574515510756,51.48861573775764,11.0,1.798884576584357,2,1
7973,0.832278125,00AWGR0007,00AWGR0007,Stanley,Kensington and Chelsea,True,19,19,19,131,157.39930690000003,10,9,9,9,-0.1764173777952502,51.48820452704601,,0.0,1,2
7974,4.7441757813,00AWGR0014,00AWGR0014,Stanley,Kensington and Chelsea,True,19,19,20,141,29.72065254,4,15,15,16,-0.1743129109481833,51.486654746623564,17.0,3.5833410867718007,4,1
7975,1.8248037109,00AWGC0035,00AWGC0035,Courtfield,Kensington and Chelsea,True,21,20,19,116,63.56848099,8,13,12,11,-0.17923929956222606,51.48809190666201,1.0,0.5480041464332601,1,2
7976,2.9739693359,00AWGR0016,00AWGR0016,Stanley,Kensington and Chelsea,True,16,16,15,138,46.40263043,7,9,9,8,-0.1748764526928013,51.48563567566724,23.0,7.733771738113636,6,3
7977,0.6861117676,00AWGR0019,00AWGR0019,Stanley,Kensington and Chelsea,True,30,30,29,122,177.813595,10,19,19,18,-0.17945399745098276,51.48519695746653,9.0,13.117396355817874,8,1
7978,1.1278944336,00AWGC0032,00AWGC0032,Courtfield,Kensington and Chelsea,True,26,25,24,125,110.8259747,10,16,15,14,-0.17993880511183083,51.489443546723685,,0.0,1,1
7979,1.3257682617,00AWGC0034,00AWGC0034,Courtfield,Kensington and Chelsea,True,24,23,22,138,104.0905896,10,14,13,12,-0.17743703869210778,51.48875003731791,,0.0,1,2
7980,0.6132517578,00AWGR0012,00AWGR0012,Stanley,Kensington and Chelsea,True,17,17,17,130,211.9847165,10,7,7,7,-0.17716637100689528,51.48719372477159,7.0,11.414561655904642,8,3
7981,1.0721070313,00AWGR0013,00AWGR0013,Stanley,Kensington and Chelsea,True,14,14,14,136,126.8530063,10,4,4,4,-0.17816795922119932,51.48660229590493,,0.0,1,0
7982,1.3188966797,00AWGR0015,00AWGR0015,Stanley,Kensington and Chelsea,True,26,26,25,133,100.8418643,10,16,16,15,-0.17876246514824487,51.486828249911994,2.0,1.5164190120297565,2,1
7983,1.0957727539,00AWGR0010,00AWGR0010,Stanley,Kensington and Chelsea,True,11,11,11,135,123.2007271,10,2,2,2,-0.17628563391700752,51.487751953949335,7.0,6.38818584883232,5,0
7984,0.8389308594,00AWGR0011,00AWGR0011,Stanley,Kensington and Chelsea,True,16,16,16,135,160.9191014,10,6,6,6,-0.17561705850370932,51.487180422229386,3.0,3.575980030279954,4,0
7985,2.0974023438,00AWGD0004,00AWGD0004,Cremorne,Kensington and Chelsea,True,23,23,22,118,56.26006872,8,15,15,14,-0.17116611923441372,51.48592497923345,5.0,2.3839012170364873,3,1
7986,2.2980775391,00AWGC0030,00AWGC0030,Courtfield,Kensington and Chelsea,True,18,18,17,148,64.40165638,8,10,10,9,-0.1776028000407886,51.490011563133976,,0.0,1,2
7987,0.6844947754,00AWGC0031,00AWGC0031,Courtfield,Kensington and Chelsea,True,23,22,21,155,226.44438730000002,10,13,12,11,-0.17869317372519983,51.489687687341224,2.0,2.9218630614547125,3,2
7988,2.0599154297,00AWGP0013,00AWGP0013,Royal Hospital,Kensington and Chelsea,True,23,22,22,142,68.93486886,9,14,13,13,-0.16526048393447587,51.48765371110856,1.0,0.4854568229267728,1,2
7989,1.3623550781,00AWGP0018,00AWGP0018,Royal Hospital,Kensington and Chelsea,True,22,21,20,125,91.75287853,10,12,11,10,-0.1635290445403774,51.48622197697087,7.0,5.1381611978593025,5,3
7990,1.1774009766,00AWGP0025,00AWGP0025,Royal Hospital,Kensington and Chelsea,True,19,19,18,128,108.7140257,10,9,9,8,-0.16545079012521685,51.485280865948845,9.0,7.643954930281651,6,3
7991,1.2056780273,00AWGR0009,00AWGR0009,Stanley,Kensington and Chelsea,True,21,21,21,119,98.69965057,10,11,11,11,-0.1686037508743742,51.48847752968016,5.0,4.147044141790507,4,3
7992,1.6654402344,00AWGR0006,00AWGR0006,Stanley,Kensington and Chelsea,True,28,28,27,126,75.65567193,9,19,18,18,-0.16740098773189152,51.4886934439601,7.0,4.203092885240554,4,1
7993,1.8024494141,00AWGR0005,00AWGR0005,Stanley,Kensington and Chelsea,True,26,25,24,141,78.22688332,9,17,16,15,-0.16728122205920343,51.48995591904946,,0.0,1,1
7994,2.07291875,00AWGD0003,00AWGD0003,Cremorne,Kensington and Chelsea,True,13,13,12,123,59.33662378,8,5,5,4,-0.16967288373850542,51.485591439745804,8.0,3.8592926037260264,4,0
7995,0.560664209,00AWGP0024,00AWGP0024,Royal Hospital,Kensington and Chelsea,True,20,20,20,142,253.271027,10,10,10,10,-0.16752884455470174,51.48589967006426,5.0,8.917993907472699,7,3
7996,1.6826667969,00AWGP0027,00AWGP0027,Royal Hospital,Kensington and Chelsea,True,12,12,14,129,76.66401942,9,3,3,5,-0.16826692331694534,51.48563243373462,12.0,7.1315366905128,6,0
7997,1.4000607422,00AWGP0020,00AWGP0020,Royal Hospital,Kensington and Chelsea,True,18,17,16,108,77.13951027,9,9,8,7,-0.16561796379376661,51.48624747894504,3.0,2.1427641741357015,3,2
7998,0.7703181152,00AWGP0026,00AWGP0026,Royal Hospital,Kensington and Chelsea,True,25,25,25,112,145.39447769999998,10,15,15,15,-0.16274714385208805,51.485715140448036,5.0,6.49082489602602,6,3
7999,1.3094655273,00AWGP0015,00AWGP0015,Royal Hospital,Kensington and Chelsea,True,23,26,25,125,95.45879398,10,13,16,15,-0.16734050897478814,51.48700460443537,18.0,13.746066333731122,8,3
8000,0.8943085938,00AWGP0017,00AWGP0017,Royal Hospital,Kensington and Chelsea,True,27,27,27,116,129.7091416,10,17,17,17,-0.16913751003400235,51.48680336587124,1.0,1.1181822549092448,2,1
8001,1.7192929688,00AWGG0033,00AWGG0033,Hans Town,Kensington and Chelsea,True,16,16,15,123,71.54103590000001,9,7,7,6,-0.1650273438504611,51.49496726779674,,0.0,1,2
8002,1.2310811523,00AWGP0001,00AWGP0001,Royal Hospital,Kensington and Chelsea,True,28,28,27,146,118.59494369999999,10,18,18,17,-0.16680726066133278,51.48751513739052,7.0,5.686058946578838,5,1
8003,2.3148525391,00AWGP0012,00AWGP0012,Royal Hospital,Kensington and Chelsea,True,20,19,18,123,53.13513406,8,12,11,10,-0.16377345052302197,51.4882410272326,2.0,0.8639859197154681,1,2
8004,1.1473873047,00AWGP0019,00AWGP0019,Royal Hospital,Kensington and Chelsea,True,20,20,19,129,112.4293423,10,10,10,9,-0.16436156856896977,51.486652264959645,6.0,5.229271733635558,5,3
8005,0.8773027344,00AWGP0022,00AWGP0022,Royal Hospital,Kensington and Chelsea,True,25,25,24,125,142.482173,10,15,15,14,-0.16700803237814166,51.486315976877364,23.0,26.216719837001342,10,3
8006,1.4824416016,00AWGG0025,00AWGG0025,Hans Town,Kensington and Chelsea,True,17,17,19,120,80.94753943,9,8,8,10,-0.16470096939543127,51.49010890408717,19.0,12.81669374327683,8,3
8007,1.4761455078,00AWGR0003,00AWGR0003,Stanley,Kensington and Chelsea,True,21,21,21,119,80.61535897,9,12,12,12,-0.16607811871761496,51.48982020751495,20.0,13.548799826520733,8,3
8008,8.0837648438,00AWFZ0017,00AWFZ0017,Brompton,Kensington and Chelsea,True,29,29,29,122,15.09197785,2,20,20,20,-0.17292620841443082,51.495185017167906,28.0,3.463732622241621,3,1
8009,1.8185130859,00AWFZ0004,00AWFZ0004,Brompton,Kensington and Chelsea,True,24,23,22,111,61.03887888,8,16,15,14,-0.17640789071864374,51.490536134504666,3.0,1.6496994293089018,2,1
8010,1.6833472656,00AWFZ0026,00AWFZ0026,Brompton,Kensington and Chelsea,True,27,26,25,122,72.47464768,9,18,17,16,-0.17614616359708674,51.49254638337663,19.0,11.287035294662019,8,1
8011,1.4498324219,00AWFZ0027,00AWFZ0027,Brompton,Kensington and Chelsea,True,16,20,19,124,85.52712584,9,7,11,10,-0.17656169803551783,51.493396341174474,1.0,0.6897348858356359,1,2
8012,1.9280791016,00AWFZ0028,00AWFZ0028,Brompton,Kensington and Chelsea,True,27,27,26,136,70.53652513,9,18,18,17,-0.17773086614731784,51.493446887567444,10.0,5.186509200634759,5,1
8013,0.4654334961,00AWFZ0033,00AWFZ0033,Brompton,Kensington and Chelsea,True,3,3,3,128,275.0124369,10,2,2,2,-0.16907099504737813,51.492095317037645,,0.0,1,0
8014,1.7315140625,00AWFZ0002,00AWFZ0002,Brompton,Kensington and Chelsea,True,25,25,24,119,68.72597952,9,16,16,15,-0.17302269429766942,51.49342039414373,6.0,3.4651754380423925,3,1
